study_duration_days,study_eq_bins,study_eq_labels,num_oms,number_of_intervention_types,num_locations,number_of_conditions,allocation,masking,enroll_count,biological_intervention,procedure_intervention,drug_intervention,radiation_intervention,treatment_purpose,prevention_purpose,us_led,us_included,nci_sponsor,spacy_aes_outcome,spacy_osr_outcome,spacy_mtd_outcome,spacy_dor_outcome,spacy_dlt_outcome,spacy_cmax_outcome,spacy_aes_lead_outcome,spacy_dlt_lead_outcome,spacy_mtd_lead_outcome,spacy_tmax_outcome
821.0,Low,0,3,4,1,4,False,False,6.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
944.0,Low,0,1,1,3,4,missing,False,92.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
839.0,Low,0,7,1,1,4,missing,False,18.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
4902.0,High,1,4,7,26,2,False,False,60.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2197.0,High,1,7,2,2,2,missing,False,34.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1074.0,Low,0,5,1,2,1,missing,False,30.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2557.0,High,1,2,2,6,2,missing,False,66.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
4291.0,High,1,0,2,2,9,missing,True,70.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1522.0,Low,0,3,1,23,3,missing,False,78.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1887.0,High,1,4,1,5,3,False,False,59.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,False,True
1608.0,Low,0,8,2,1,5,False,False,11.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1373.0,Low,0,6,9,5,3,False,False,17.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
2131.0,High,1,1,2,1,4,missing,False,104.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1156.0,Low,0,3,1,1,2,missing,False,15.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2118.0,High,1,2,3,6,2,False,False,160.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1254.0,Low,0,26,1,2,1,missing,False,7.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,False,True
1337.0,Low,0,4,2,2,2,False,False,8.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
6025.0,High,1,2,1,2,4,missing,False,62.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1857.0,High,1,5,2,1,1,False,False,30.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
3196.0,High,1,0,1,1,4,missing,True,85.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
823.0,Low,0,4,3,5,3,False,False,23.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,False,False,missing
853.0,Low,0,1,1,3,2,missing,False,27.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1701.0,Low,0,20,1,19,5,False,False,66.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,False,False,True
3050.0,High,1,1,1,1,2,missing,False,23.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2912.0,High,1,4,1,2,6,missing,False,37.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1004.0,Low,0,7,1,3,3,False,False,12.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2192.0,High,1,9,1,2,4,False,False,21.0,False,False,False,False,1,0,True,True,False,False,True,False,False,True,False,False,True,False,missing
2465.0,High,1,0,1,1,4,missing,True,51.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
1364.0,Low,0,11,1,5,8,missing,False,49.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1735.0,Low,0,4,1,1,34,missing,False,16.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
3897.0,High,1,0,3,1,2,missing,True,25.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2160.0,High,1,4,1,1,3,missing,False,43.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2131.0,High,1,0,3,1,10,missing,True,108.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
3004.0,High,1,7,1,10,1,missing,False,24.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1187.0,Low,0,8,1,3,2,False,False,24.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1521.0,Low,0,2,1,7,2,missing,False,96.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1230.0,Low,0,3,7,0,3,False,False,81.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1239.0,Low,0,12,4,5,3,False,False,14.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
3599.0,High,1,7,1,3,1,missing,False,28.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
524.0,Low,0,9,1,1,1,missing,False,4.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
6756.0,High,1,3,1,2,3,missing,False,13.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
3388.0,High,1,9,4,28,6,missing,False,122.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1849.0,High,1,6,1,10,1,missing,False,50.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1446.0,Low,0,2,1,1,3,missing,False,28.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
546.0,Low,0,13,1,18,2,missing,False,23.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2801.0,High,1,46,3,42,7,False,False,190.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
99.0,Low,0,31,1,1,3,missing,False,5.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
608.0,Low,0,7,1,1,39,True,False,70.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2188.0,High,1,15,2,27,1,missing,False,145.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1959.0,High,1,12,4,19,1,missing,False,53.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
1095.0,Low,0,1,2,1,7,False,False,35.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,True,False,True,False,True
1553.0,Low,0,4,1,2,5,missing,False,6.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
716.0,Low,0,2,3,1,42,missing,False,17.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
1214.0,Low,0,7,1,15,1,missing,False,107.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
2649.0,High,1,7,1,2,5,missing,False,29.0,False,False,False,False,0,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
820.0,Low,0,7,1,6,2,False,False,33.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1156.0,Low,0,1,1,1,2,False,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
365.0,Low,0,2,2,0,2,False,False,12.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1067.0,Low,0,3,4,1,5,missing,True,18.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2730.0,High,1,5,7,1,13,missing,False,23.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
2130.0,High,1,0,1,1,4,missing,True,35.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
1035.0,Low,0,4,3,1,3,missing,False,23.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
1917.0,High,1,3,1,6,5,missing,False,46.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
1340.0,Low,0,6,1,3,1,False,False,35.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2557.0,High,1,0,4,1,3,missing,True,24.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
560.0,Low,0,8,1,1,1,missing,False,2.0,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1587.0,Low,0,2,6,1,1,False,False,8.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2161.0,High,1,9,1,0,3,False,False,67.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
748.0,Low,0,12,6,1,6,missing,False,7.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
423.0,Low,0,5,1,3,4,missing,False,15.0,False,False,False,False,0,0,True,True,False,True,False,True,False,True,True,True,True,True,True
3122.0,High,1,7,8,3,16,missing,False,41.0,False,False,False,False,1,0,True,True,False,True,True,False,False,True,False,True,True,False,missing
909.0,Low,0,8,2,15,1,missing,False,31.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,True,False,True,True,True
639.0,Low,0,8,1,1,1,missing,False,82.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1521.0,Low,0,11,1,24,1,False,False,124.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1802.0,Low,0,5,1,2,2,missing,False,35.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
1461.0,Low,0,1,3,2,3,missing,False,4.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
915.0,Low,0,4,1,3,1,False,False,40.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
760.0,Low,0,2,4,1,7,missing,False,11.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1725.0,Low,0,6,2,13,1,missing,False,55.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
3073.0,High,1,19,1,0,2,False,False,137.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1704.0,Low,0,9,4,1,5,True,False,64.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,False,False,False
1309.0,Low,0,10,1,3,1,False,False,22.0,False,False,False,False,0,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1576.0,Low,0,1,1,21,1,missing,False,49.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
543.0,Low,0,21,1,0,5,missing,False,21.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1216.0,Low,0,3,1,3,1,missing,False,50.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
1007.0,Low,0,4,1,10,2,False,False,133.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
671.0,Low,0,4,1,3,5,missing,False,22.0,False,False,False,False,0,0,False,False,False,False,True,False,False,True,False,False,False,False,missing
3075.0,High,1,4,1,1,1,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
812.0,Low,0,7,2,1,3,False,False,6.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,False,True,True,True,missing
701.0,Low,0,4,1,0,1,True,False,42.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2274.0,High,1,4,1,1,2,missing,False,60.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
1552.0,Low,0,4,1,1,6,missing,False,22.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1949.0,High,1,3,7,12,1,False,False,172.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1718.0,Low,0,6,1,5,3,missing,True,28.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
791.0,Low,0,4,3,1,3,False,False,17.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1023.0,Low,0,9,1,3,1,missing,False,22.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1439.0,Low,0,5,1,13,3,missing,False,113.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
2363.0,High,1,12,4,14,5,False,False,38.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2679.0,High,1,5,4,2,9,missing,False,40.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1928.0,High,1,3,1,1,2,missing,False,7.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
424.0,Low,0,2,7,1,5,True,True,113.0,False,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,missing
1770.0,Low,0,15,4,0,1,False,False,51.0,False,False,False,False,0,0,False,True,False,True,False,True,False,True,True,False,True,True,True
3319.0,High,1,1,1,5,3,missing,False,63.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1064.0,Low,0,3,2,5,1,True,False,30.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,False,True,True,True
2072.0,High,1,9,9,23,3,False,False,46.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1371.0,Low,0,2,1,6,3,missing,False,27.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
2133.0,High,1,3,1,1,4,missing,False,52.0,False,False,False,False,1,0,True,True,True,False,False,True,False,True,False,False,True,True,missing
2824.0,High,1,12,7,1,5,missing,False,41.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
4689.0,High,1,4,1,2,2,False,False,20.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
2495.0,High,1,0,4,1,3,missing,False,17.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2324.0,High,1,9,2,6,2,False,False,31.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,True,False,False,True
1491.0,Low,0,9,2,5,4,False,False,48.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1796.0,Low,0,2,5,1,5,missing,False,21.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1887.0,High,1,6,1,8,5,False,False,30.0,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
766.0,Low,0,4,7,2,5,missing,False,5.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,False,False,False,missing
837.0,Low,0,13,3,22,2,True,False,36.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,True,True,missing
3551.0,High,1,14,2,7,7,False,False,184.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1010.0,Low,0,18,1,14,3,False,False,67.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
3435.0,High,1,7,2,3,6,missing,False,27.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
883.0,Low,0,6,2,1,6,False,False,28.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
944.0,Low,0,16,2,8,2,missing,False,22.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,False,True,True,True
2207.0,High,1,5,3,10,10,False,False,90.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
3075.0,High,1,3,1,1,7,missing,False,40.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
2891.0,High,1,3,1,2,2,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,True,False,False,True,False,False,True,False,missing
304.0,Low,0,0,1,8,4,False,False,42.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1492.0,Low,0,2,2,1,19,False,False,60.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
1246.0,Low,0,5,2,1,1,missing,False,28.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
974.0,Low,0,4,6,4,1,False,False,51.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1857.0,High,1,3,3,2,3,missing,False,34.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1095.0,Low,0,8,2,8,1,missing,False,40.0,False,False,False,False,1,0,False,True,False,True,True,False,False,False,True,True,False,False,True
762.0,Low,0,5,2,1,5,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
1948.0,High,1,4,2,1,3,True,False,34.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
1507.0,Low,0,4,8,1,8,missing,False,32.0,False,False,False,False,0,1,True,True,False,True,False,False,False,False,True,True,False,False,True
853.0,Low,0,0,5,3,4,missing,False,1.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
3044.0,High,1,2,1,4,5,missing,False,39.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1401.0,Low,0,3,1,7,1,False,False,77.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
884.0,Low,0,9,4,44,3,missing,False,15.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
2498.0,High,1,0,2,1,5,missing,True,52.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
2067.0,High,1,16,1,23,1,missing,False,83.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,True,True,True,True
3560.0,High,1,0,1,1,5,missing,True,80.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
2795.0,High,1,7,1,11,5,True,False,31.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
517.0,Low,0,4,3,1,4,missing,False,7.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1527.0,Low,0,13,3,4,3,missing,False,17.0,False,False,False,False,1,0,True,True,True,False,True,False,False,True,True,False,False,False,True
303.0,Low,0,10,1,5,3,True,False,31.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1764.0,Low,0,1,7,1,4,missing,False,7.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1747.0,Low,0,8,4,11,26,False,False,132.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
861.0,Low,0,9,2,1,2,False,False,5.0,False,False,False,False,1,0,True,True,False,True,False,False,False,True,False,True,True,False,missing
1034.0,Low,0,2,5,1,3,False,False,31.0,False,False,False,False,0,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1849.0,High,1,6,1,1,8,False,False,16.0,False,False,False,False,1,0,True,True,False,True,False,False,False,True,False,True,True,False,missing
6022.0,High,1,12,4,1,2,missing,False,5.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
696.0,Low,0,7,1,1,6,missing,False,15.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
1188.0,Low,0,1,6,3,4,missing,False,7.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2343.0,High,1,1,9,1,4,missing,False,5.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1185.0,Low,0,0,7,1,5,missing,True,20.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
539.0,Low,0,6,1,5,4,missing,False,16.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
4080.0,High,1,18,8,1,5,True,False,92.0,False,False,False,False,1,0,True,True,True,True,True,False,False,False,True,False,False,False,True
1277.0,Low,0,13,2,8,4,False,False,94.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,False,False,True
1738.0,Low,0,5,1,2,1,missing,False,134.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
2344.0,High,1,7,2,2,1,missing,False,28.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1053.0,Low,0,7,2,3,1,missing,False,40.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2217.0,High,1,8,2,11,1,missing,False,20.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
769.0,Low,0,5,1,4,1,missing,False,20.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,True,True,False,False,True
759.0,Low,0,3,1,6,4,missing,False,21.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
1925.0,High,1,9,10,1,6,False,False,74.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
4707.0,High,1,1,3,1,5,missing,False,6.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1829.0,High,1,74,1,9,1,False,False,79.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1249.0,Low,0,9,2,15,1,False,False,47.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1338.0,Low,0,17,1,11,6,True,False,31.0,False,False,False,False,0,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1106.0,Low,0,6,3,1,25,missing,False,29.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1066.0,Low,0,5,1,7,4,False,False,33.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,False,False,False,True
2222.0,High,1,5,3,3,5,missing,True,16.0,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1853.0,High,1,11,4,1,29,missing,False,14.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,False,False,missing
3530.0,High,1,0,1,3,5,missing,True,3.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1747.0,Low,0,2,10,1,5,False,False,33.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
761.0,Low,0,3,1,1,1,missing,False,10.0,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,False,False,missing
4442.0,High,1,2,1,4,4,False,False,29.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1696.0,Low,0,10,1,18,3,False,False,65.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1796.0,Low,0,5,1,1,4,missing,False,30.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
488.0,Low,0,4,1,1,1,missing,False,18.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,False,False,True
852.0,Low,0,6,1,3,1,False,False,49.0,False,False,False,False,0,0,True,True,False,True,False,True,False,True,True,False,False,False,True
3044.0,High,1,1,1,1,2,missing,False,11.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1144.0,Low,0,5,1,0,1,missing,False,8.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,False,False,True
1437.0,Low,0,12,1,12,11,False,False,44.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
914.0,Low,0,11,2,4,1,False,False,75.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
1247.0,Low,0,4,2,1,4,False,False,71.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1552.0,Low,0,4,3,1,5,True,False,24.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
3540.0,High,1,4,1,3,5,missing,False,60.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,False,False,True,True,missing
1096.0,Low,0,2,2,41,1,True,True,186.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1603.0,Low,0,8,1,0,1,missing,False,15.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
821.0,Low,0,3,1,1,7,missing,False,1.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1430.0,Low,0,4,5,2,4,missing,True,20.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
2334.0,High,1,24,1,16,7,missing,False,226.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
821.0,Low,0,9,1,4,2,missing,False,50.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,False,False,True
700.0,Low,0,0,1,1,5,missing,True,35.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2253.0,High,1,2,1,0,4,False,False,123.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
2038.0,High,1,2,1,9,1,False,False,79.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,False,False,True
1498.0,Low,0,10,1,0,4,False,False,141.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
2283.0,High,1,10,4,1,6,missing,False,39.0,False,False,False,False,1,0,True,True,True,False,False,True,False,True,True,False,True,True,True
2707.0,High,1,49,1,10,1,False,False,72.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
929.0,Low,0,8,2,4,1,missing,False,38.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1728.0,Low,0,9,3,21,10,missing,False,21.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1661.0,Low,0,7,4,1,4,missing,False,36.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,False,False,True,True,missing
1324.0,Low,0,2,1,1,5,False,False,16.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,False
1926.0,High,1,16,1,21,1,False,False,304.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,True,False,True,True,True
5754.0,High,1,53,3,29,5,missing,False,596.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1947.0,High,1,9,8,1,11,missing,False,14.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1198.0,Low,0,6,1,12,1,False,False,206.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1005.0,Low,0,1,1,3,1,False,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1035.0,Low,0,2,1,4,5,False,False,36.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,False,missing
2436.0,High,1,2,1,1,5,False,False,40.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
3683.0,High,1,6,8,1,5,missing,False,54.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1984.0,High,1,9,4,1,7,missing,False,20.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,False,False,False,missing
1513.0,Low,0,17,2,10,20,True,False,89.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
