protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE2_PHASE3,phase_PHASE2
NCT02789657,1088,1222.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,4,1,2,0,23.0,11.0,6,0.0,1.0,1.0,1.0,0.0,0.0,32.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,,0.99,False,False,True
NCT01478594,640,1127.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,73,2,4.0,39.0,3,1.0,1.0,1.0,0.0,1.0,0.0,265.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,167.0,1095.0,0.175,False,False,True
NCT02992886,1703,1795.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,16.0,7.0,3,0.0,0.0,0.0,1.0,1.0,0.0,68.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1825.0,0.68,False,False,True
NCT02759588,2070,2435.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,1,1,2,0,24.0,18.0,1,1.0,0.0,1.0,0.0,1.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,1095.0,0.99,True,False,False
NCT01983592,608,639.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,5.0,2.0,2,0.0,2.0,1.0,0.0,1.0,4.0,1.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,0.68,True,False,False
NCT02139280,2038,2466.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,0,13.0,2.0,1,0.0,1.0,0.0,1.0,1.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.68,False,False,True
NCT01987999,1033,1033.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,0,1,2.0,1.0,1,0.0,0.0,1.0,1.0,1.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.175,False,False,True
NCT02878057,1585,1585.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,0,1,16.0,15.0,1,0.0,0.0,0.0,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1650.0,1650.0,0.99,False,False,True
NCT03959358,727,826.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,11.0,12.0,2,0.0,1.0,1.0,1.0,0.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,90.0,0.598,False,False,True
NCT01643850,2054,2433.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,6,7,2,8,2,10.0,13.0,2,1.0,1.0,1.0,1.0,1.0,4.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,728.0,0.68,False,False,True
NCT01423058,1035,1035.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,1,1,6,2,16.0,18.0,1,1.0,0.0,1.0,1.0,1.0,0.0,61.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,True,False,False
NCT02875132,1839,1839.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,11.0,29.0,1,0.0,0.0,0.0,0.0,1.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1095.0,0.94,False,False,True
NCT01661088,2262,3012.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,8.0,6.0,3,0.0,0.0,1.0,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,730.0,0.68,False,False,True
NCT03556904,1691,1691.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,2,0,22.0,9.0,2,0.0,1.0,1.0,1.0,1.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,540.0,720.0,0.175,False,False,True
NCT02346032,458,471.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,0,1,12.0,23.0,1,0.0,0.0,0.0,0.0,1.0,0.0,4.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,360.0,720.0,0.68,False,False,True
NCT03499834,803,803.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,8.0,6.0,1,1.0,0.0,1.0,1.0,1.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,240.0,0.99,False,False,True
NCT02960230,2599,2599.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,3,0,15,2,33.0,20.0,2,0.0,1.0,2.0,1.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,,0.68,True,False,False
NCT03480750,1125,2647.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,3,1,1,0,1,12.0,11.0,3,0.0,0.0,0.0,0.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,36.0,1080.0,0.99,True,False,False
NCT05054374,772,772.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,7,4,1,4,0,58.0,50.0,2,0.0,1.0,1.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.99,True,False,False
NCT02080260,1118,1118.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,12,0,18.0,38.0,1,0.0,0.0,1.0,1.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,112.0,1095.0,0.68,False,False,True
NCT03015129,2189,2189.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,5,2,1,7,0,29.0,39.0,2,0.0,1.0,1.0,1.0,1.0,0.0,80.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.0,,0.65,False,False,True
NCT01638546,1675,1675.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,10,0,26.0,15.0,4,0.0,1.0,1.0,1.0,1.0,2.0,97.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,120.0,120.0,0.99,False,False,True
NCT04089553,657,1321.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,9,0,23.0,56.0,3,1.0,1.0,1.0,0.0,1.0,0.0,59.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,660.0,660.0,0.175,False,False,True
NCT02257853,1403,1494.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,1,0,9.0,13.0,1,0.0,1.0,1.0,1.0,1.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.68,False,False,True
NCT00961064,2340,3943.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,0,10.0,2.0,1,0.0,0.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,140.0,1825.0,0.68,False,False,True
NCT02991807,1347,1654.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,0,3,0,32.0,38.0,2,0.0,1.0,0.0,1.0,1.0,3.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,True,False,False
NCT02193958,1865,1932.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,9,1,2,0,15.0,13.0,1,1.0,0.0,1.0,0.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,180.0,0.68,True,False,False
NCT02857569,1488,1992.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,41.0,30.0,3,0.0,1.0,1.0,0.0,1.0,0.0,90.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,,0.94,True,False,False
NCT02282345,1106,2609.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,5,1,1,1,0,19.0,21.0,2,0.0,0.0,1.0,0.0,1.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,60.0,0.175,False,False,True
NCT01325688,335,335.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,7,1,5.0,14.0,3,1.0,1.0,1.0,0.0,1.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,120.0,0.99,False,False,True
NCT01376713,1310,1430.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,2,1,15.0,17.0,2,0.0,0.0,0.0,1.0,0.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,168.0,730.0,0.94,False,False,True
NCT02420691,1380,1380.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,8,1,1,1,0,27.0,28.0,3,0.0,0.0,1.0,1.0,1.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,720.0,0.99,False,False,True
NCT01719302,912,912.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,0,19.0,8.0,3,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,112.0,0.65,True,False,False
NCT03188991,1004,1004.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,4,1,4,0,9.0,5.0,1,1.0,2.0,1.0,1.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.68,False,False,True
NCT02870569,669,821.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,39.0,15.0,2,1.0,1.0,1.0,0.0,1.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,1440.0,0.175,False,False,True
NCT02566265,761,1004.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,5,2,1,1,0,3.0,3.0,2,0.0,1.0,1.0,0.0,1.0,2.0,122.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.598,False,False,True
NCT03684811,935,1320.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,5,5,1,26,2,16.0,7.0,4,1.0,1.0,1.0,1.0,0.0,0.0,93.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,730.0,0.65,True,False,False
NCT03792750,718,718.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,4.0,5.0,2,1.0,0.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,730.0,730.0,0.68,True,False,False
NCT01652144,809,882.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,6,1,25.0,26.0,1,0.0,0.0,1.0,1.0,1.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.83,False,False,True
NCT03054363,1877,1898.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,6,0,37.0,22.0,2,0.0,0.0,1.0,1.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1460.0,1460.0,0.99,True,False,False
NCT01672671,1400,1553.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,9.0,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,1095.0,0.99,False,False,True
NCT01367639,275,458.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,1.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,67.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,0.99,False,False,True
NCT01567488,1181,2191.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,6.0,3.0,2,0.0,0.0,1.0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,360.0,,0.68,False,False,True
NCT01354431,715,3607.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,3,1,41,2,7.0,2.0,3,1.0,1.0,1.0,0.0,1.0,3.0,168.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,2920.0,0.175,False,False,True
NCT01752426,2061,2061.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,17.0,32.0,2,0.0,0.0,1.0,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.65,True,False,False
NCT01970306,3416,3416.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,4,0,6.0,5.0,1,0.0,0.0,1.0,1.0,1.0,0.0,78.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,90.0,0.175,False,False,True
NCT03311555,1730,1730.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,5,0,21.0,28.0,4,0.0,0.0,2.0,1.0,1.0,0.0,39.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,1080.0,0.175,False,False,True
NCT02424968,1859,2131.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,7,1,1,1,0,42.0,18.0,6,0.0,0.0,2.0,1.0,1.0,0.0,18.0,True,1,0,0,0,0,0,0,0,0,0,1,0,1,90.0,365.0,0.83,False,False,True
NCT02505048,1067,1370.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,18.0,25.0,1,0.0,0.0,1.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1095.0,1095.0,0.99,False,False,True
NCT01885195,721,1279.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,68,0,6.0,6.0,1,1.0,0.0,1.0,0.0,1.0,0.0,110.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,112.0,630.0,0.68,False,False,True
NCT02260414,756,756.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,3,1,1,1,5.0,12.0,2,0.0,1.0,1.0,0.0,0.0,0.0,19.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,False,True
NCT01829178,396,396.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,6.0,14.0,3,0.0,1.0,1.0,1.0,1.0,2.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,63.0,0.68,False,True,False
NCT01757288,2261,2261.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,1,5,0,8.0,6.0,3,0.0,1.0,0.0,1.0,1.0,0.0,98.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.99,True,False,False
NCT03464734,370,370.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,19.0,30.0,1,0.0,0.0,1.0,1.0,1.0,0.0,70.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,120.0,180.0,0.99,False,False,True
NCT03745430,1235,1545.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,13,1,14.0,20.0,1,0.0,0.0,1.0,0.0,1.0,0.0,54.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,990.0,990.0,0.175,True,False,False
NCT01995669,3169,3169.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,10,1,1,1,0,17.0,24.0,3,0.0,0.0,1.0,0.0,1.0,0.0,70.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,168.0,1460.0,0.83,True,False,False
NCT04914286,802,802.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,3,1,10.0,22.0,2,1.0,0.0,1.0,0.0,1.0,0.0,148.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,,0.68,True,False,False
NCT02472145,905,905.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,0,2,11.0,8.0,2,1.0,1.0,1.0,1.0,1.0,0.0,326.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,912.5,912.5,0.65,False,True,False
NCT01305213,1979,2054.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,1,51,0,63.0,30.0,3,0.0,1.0,1.0,1.0,1.0,0.0,107.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1825.0,1825.0,0.99,False,False,True
NCT01413295,1127,1127.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,8.0,4.0,2,0.0,1.0,0.0,1.0,1.0,0.0,52.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,120.0,120.0,0.175,False,False,True
NCT01523457,1157,1522.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,1,0,28.0,9.0,1,0.0,1.0,1.0,1.0,0.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,168.0,168.0,0.68,False,False,True
NCT03447925,638,944.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,1.0,1.0,3,0.0,1.0,0.0,1.0,1.0,2.0,90.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.99,False,False,True
NCT04229030,205,205.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,0,6.0,16.0,2,1.0,1.0,1.0,0.0,1.0,2.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,0.68,False,False,True
NCT01348919,589,589.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,8,2,24.0,23.0,3,1.0,2.0,1.0,1.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,547.5,547.5,0.598,True,False,False
NCT02849015,365,730.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,5.0,3.0,2,0.0,1.0,1.0,1.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,90.0,1095.0,0.175,True,False,False
NCT02388490,1103,1103.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,3,1,17.0,21.0,1,0.0,0.0,1.0,0.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,,30.0,0.83,False,False,True
NCT01589367,2161,2283.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,8.0,12.0,2,0.0,1.0,1.0,1.0,1.0,4.0,208.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,168.0,182.0,0.99,False,False,True
NCT02343406,1588,1588.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,5,2,102,2,26.0,18.0,3,1.0,1.0,1.0,1.0,1.0,0.0,266.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,840.0,1825.0,0.326,False,False,True
NCT01529112,812,1334.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,50,2,19.0,25.0,3,1.0,1.0,1.0,1.0,1.0,2.0,135.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,660.0,730.0,0.99,False,False,True
NCT02301481,1065,1430.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,4,2,1,1,1,7.0,10.0,4,0.0,1.0,0.0,1.0,1.0,0.0,71.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.68,False,False,True
NCT01818063,675,2055.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,8,2,1,3,0,24.0,18.0,5,0.0,1.0,1.0,1.0,1.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,1095.0,0.99,False,False,True
NCT01264328,206,1300.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,12,1,20.0,30.0,1,0.0,0.0,1.0,0.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,730.0,730.0,0.99,False,False,True
NCT02440958,552,552.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,0,1,10.0,8.0,1,0.0,0.0,1.0,0.0,1.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,112.0,360.0,0.175,False,False,True
NCT03542877,871,1375.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,10,0,29.0,36.0,1,1.0,0.0,1.0,1.0,1.0,0.0,44.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,77.0,720.0,0.175,False,False,True
NCT02941523,668,678.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,4,1,20.0,11.0,2,1.0,0.0,1.0,0.0,0.0,1.0,19.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,240.0,180.0,0.68,True,False,False
NCT03704870,704,795.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,5,2,1,1,1,6.0,2.0,2,0.0,1.0,1.0,0.0,1.0,0.0,50.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.99,False,False,True
NCT02103062,189,249.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,6,1,14.0,5.0,1,1.0,0.0,1.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,56.0,241.0,0.175,False,False,True
NCT02731352,1448,1815.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,14.0,13.0,2,0.0,0.0,0.0,0.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,56.0,1440.0,0.175,False,False,True
NCT01839877,1675,2071.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,9,1,16.0,15.0,1,0.0,0.0,1.0,1.0,1.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,270.0,730.0,0.175,False,False,True
NCT01282463,1402,1430.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,3,1,32,2,18.0,29.0,3,1.0,1.0,1.0,0.0,1.0,0.0,148.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1200.0,1251.0,0.175,False,False,True
NCT03121833,963,963.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,11.0,27.0,3,0.0,1.0,1.0,1.0,0.0,2.0,52.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.65,False,False,True
NCT02880007,980,2947.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,4,1,1,9,1,13.0,12.0,3,0.0,0.0,1.0,0.0,1.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.175,False,False,True
NCT03483103,1155,1588.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,1,1,59,0,18.0,17.0,1,1.0,0.0,1.0,1.0,1.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,720.0,720.0,0.83,False,False,True
NCT04495621,1271,1317.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,27,2,12.0,8.0,2,1.0,2.0,1.0,1.0,1.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1080.0,1080.0,0.175,True,False,False
NCT02530424,1584,1645.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,7,1,12.0,20.0,4,0.0,0.0,1.0,1.0,1.0,0.0,102.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,182.0,210.0,0.99,False,False,True
NCT02008734,730,730.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,14.0,20.0,1,0.0,1.0,1.0,1.0,1.0,0.0,132.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,8.0,0.99,False,False,True
NCT01331239,3135,3135.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,3,1,10,2,3.0,12.0,1,1.0,0.0,1.0,0.0,0.0,0.0,31.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,70.0,2640.0,0.68,False,False,True
NCT02626481,1533,1533.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,41,1,49.0,26.0,2,0.0,0.0,1.0,1.0,1.0,0.0,64.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1800.0,1800.0,0.598,False,False,True
NCT05116202,597,784.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,7,1,21,2,12.0,31.0,6,1.0,1.0,1.0,1.0,1.0,0.0,110.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1825.0,1825.0,0.94,True,False,False
NCT02806050,2203,2203.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,24.0,10.0,3,0.0,0.0,0.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,180.0,0.99,False,False,True
NCT01700049,1631,1996.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,18.0,16.0,1,0.0,0.0,0.0,1.0,1.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,168.0,540.0,0.99,False,False,True
NCT02311049,2570,2570.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,2.0,2.0,1,0.0,1.0,1.0,1.0,1.0,0.0,346.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.175,False,False,True
NCT01612325,1187,1187.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,1,8.0,17.0,1,0.0,0.0,0.0,1.0,1.0,0.0,56.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,364.0,0.175,False,False,True
NCT02119026,2403,2403.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,7.0,24.0,5,0.0,2.0,2.0,0.0,1.0,0.0,120.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,720.0,63.0,0.175,False,False,True
NCT02280785,1126,1400.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,4,1,22.0,23.0,1,0.0,0.0,0.0,1.0,1.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1080.0,1080.0,0.83,False,False,True
NCT04929080,664,664.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,4,1,1,1,6.0,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,149.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.99,True,False,False
NCT03936270,684,1153.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,5,1,28.0,19.0,2,0.0,0.0,1.0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,84.0,730.0,0.68,False,False,True
NCT03059667,546,1359.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,2,1,18,1,43.0,38.0,4,0.0,1.0,1.0,0.0,1.0,0.0,73.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,42.0,252.0,0.99,False,False,True
