protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,max_treatment_duration,min_treatment_duration,survival_5yr_relative,phase_PHASE2_PHASE3,phase_PHASE3
NCT02715596,1164.0,1349.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,16.0,22.0,2,0,1.0,1,0.0,1.0,3.0,54.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,1095.0,730.0,49,14,0.99,False,True
NCT02566993,1273.0,1273.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,3,1,160,2,17.0,14.0,5,1,1.0,1,1.0,1.0,0.0,613.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1277.5,1277.5,49,14,0.99,False,True
NCT01395914,1066.0,1311.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,0,2,10.0,11.0,2,1,1.0,1,1.0,1.0,4.0,513.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,,84.0,49,14,0.99,False,True
NCT05231044,699.0,699.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,20,1,15.0,23.0,2,1,1.0,1,0.0,1.0,4.0,108.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,57.0,360.0,49,14,0.99,False,True
NCT04887506,533.0,533.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,3,2,1,42,2,36.0,25.0,3,1,1.0,1,1.0,1.0,0.0,107.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,10.0,1080,360,0.175,False,True
NCT02655224,416.0,419.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,0,1,14.0,28.0,2,1,1.0,1,0.0,1.0,4.0,65.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,84.0,112.0,4320,14,0.68,False,True
NCT02649153,910.0,910.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,3,1,1,1,2.0,8.0,2,0,1.0,0,1.0,1.0,0.0,240.0,True,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,,1080,360,0.175,False,True
NCT02712320,455.0,687.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,7,0,25.0,20.0,1,1,0.0,1,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,336.0,,4320,14,0.68,False,True
NCT02369835,1174.0,1174.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,2,0,3.0,4.0,2,0,1.0,0,1.0,1.0,3.0,132.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,70.0,84.0,49,14,0.99,False,True
NCT01805453,657.0,1508.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,1,1,5.0,12.0,2,0,1.0,1,1.0,1.0,2.0,80.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,42.0,730.0,4320,1080,0.326,False,True
NCT05702957,1125.0,1186.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,1,1,3.0,4.0,2,0,1.0,0,1.0,1.0,2.0,220.0,True,1,0,0,0,0,0,0,1,0,0,0,0,0,,270.0,4320,14,0.68,True,False
NCT01482962,1114.0,2016.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,2,2,1,0,2,10.0,18.0,4,1,1.0,1,1.0,1.0,0.0,271.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1095.0,1095.0,730,180,0.83,False,True
NCT04712903,917.0,917.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,1,1,34,1,15.0,5.0,4,1,0.0,1,0.0,1.0,0.0,101.0,True,1,0,0,0,0,0,0,1,0,0,0,1,1,540.0,540.0,49,14,0.99,False,True
NCT03801980,330.0,334.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,3.0,8.0,2,1,1.0,1,1.0,1.0,2.0,153.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,168.0,168.0,1080,360,0.175,False,True
NCT03512756,1484.0,1484.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,20,0,42.0,45.0,2,1,2.0,1,1.0,1.0,0.0,132.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1800.0,1800.0,4320,14,0.68,True,False
NCT05073315,441.0,441.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,88,2,3.0,7.0,2,1,1.0,1,1.0,1.0,2.0,425.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,196.0,224.0,4320,14,0.68,False,True
NCT02342275,1796.0,1796.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,0,1,1,5.0,3.0,2,0,1.0,0,1.0,1.0,3.0,377.0,True,1,0,0,0,0,0,0,1,0,0,0,0,0,180.0,672.0,4320,14,0.68,False,True
NCT04270994,1064.0,1156.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,1,0,1,1.0,1.0,1,0,0.0,2,0.0,1.0,0.0,54.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,21.0,4320,14,0.68,True,False
NCT02617485,609.0,762.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,35,1,3.0,11.0,5,1,1.0,1,1.0,1.0,3.0,143.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,182.0,322.0,730,180,0.83,False,True
NCT02887976,400.0,400.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,3,0,5.0,17.0,2,0,0.0,1,0.0,1.0,0.0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,270.0,270.0,1080,360,0.175,False,True
NCT02635789,305.0,305.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,4,2,2,1,1,5.0,15.0,2,1,1.0,1,0.0,1.0,4.0,62.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,84.0,112.0,4320,14,0.68,False,True
NCT01855750,1637.0,2040.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,0,2,18.0,14.0,7,1,1.0,1,1.0,1.0,3.0,838.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,2007.5,2007.5,730,180,0.83,False,True
NCT01720407,2495.0,3631.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,22,1,19.0,15.0,2,0,1.0,1,0.0,1.0,0.0,259.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,70.0,1095.0,730,150,0.94,False,True
NCT02044276,1247.0,1485.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,60,1,14.0,18.0,2,1,1.0,1,0.0,1.0,0.0,101.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,21.0,270.0,730,180,0.83,False,True
NCT01237639,2041.0,2041.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,4,1,2.0,5.0,1,0,1.0,1,1.0,1.0,0.0,300.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1095.0,100.0,4320,14,0.68,False,True
NCT02746185,601.0,601.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,15,1,10.0,24.0,2,0,1.0,1,1.0,1.0,1.0,159.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,90.0,90.0,4320,14,0.68,False,True
NCT02472145,905.0,905.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,0,2,11.0,8.0,2,1,1.0,1,1.0,1.0,0.0,326.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,912.5,912.5,1095,730,0.65,True,False
NCT01351415,1827.0,1827.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,179,2,15.0,11.0,4,1,1.0,1,1.0,1.0,0.0,485.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1825.0,1825.0,49,14,0.99,False,True
NCT02691299,1017.0,1073.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,11,1,16.0,23.0,2,1,1.0,1,1.0,1.0,2.0,527.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,450.0,390.0,49,14,0.99,False,True
NCT02412878,645.0,1216.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,140,2,24.0,36.0,2,1,1.0,1,1.0,1.0,0.0,478.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,,378.0,180,90,0.598,False,True
NCT02589821,1435.0,2404.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,5,1,24.0,26.0,2,1,1.0,1,1.0,1.0,4.0,195.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,210.0,210.0,4320,14,0.68,False,True
NCT01309334,943.0,943.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,0,1,17,1,3.0,6.0,2,0,0.0,1,0.0,1.0,0.0,152.0,False,0,1,0,0,1,0,0,0,0,0,0,0,0,,210.0,180,90,0.598,False,True
NCT05242874,591.0,591.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,2,1,3.0,11.0,2,0,1.0,0,1.0,1.0,0.0,442.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,4320,14,0.68,False,True
NCT03134872,806.0,839.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,9,2,1,1,1,16.0,46.0,3,1,1.0,1,0.0,1.0,0.0,419.0,False,1,0,0,0,0,0,0,1,0,1,1,1,1,720.0,720.0,49,14,0.99,False,True
NCT03593304,276.0,366.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,2,1,6.0,5.0,4,0,1.0,0,0.0,1.0,2.0,40.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,,,4320,14,0.68,True,False
NCT02015871,1308.0,1308.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,1,1,1,4.0,1.0,1,1,0.0,1,0.0,1.0,0.0,206.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,780.0,780.0,1080,360,0.175,False,True
NCT01847274,1036.0,3110.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,2,2,1,112,2,9.0,7.0,2,1,1.0,1,1.0,1.0,4.0,596.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,2555.0,2555.0,4320,14,0.68,False,True
NCT01326767,1371.0,1371.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,11,1,20.0,15.0,2,0,1.0,1,0.0,1.0,0.0,366.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,42.0,720.0,49,14,0.99,False,True
NCT02578641,2799.0,2799.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,30,2,21.0,22.0,2,1,1.0,1,1.0,1.0,0.0,330.0,False,1,0,0,0,0,0,0,1,0,1,1,0,0,2555.0,2555.0,1440,360,0.99,False,True
NCT04739761,961.0,961.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,1,1,77,2,21.0,32.0,1,1,0.0,1,1.0,1.0,0.0,506.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,912.5,912.5,1825,365,0.99,False,True
NCT01986569,1096.0,1096.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,1,1,1,1,9.0,10.0,1,0,0.0,0,1.0,1.0,0.0,93.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1095.0,,1825,365,0.99,False,True
NCT03060070,107.0,113.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,3,1,1,1,1.0,2.0,3,0,2.0,0,1.0,1.0,4.0,90.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,,4320,14,0.68,True,False
NCT03462251,1286.0,1651.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,3,2,1,27,1,24.0,27.0,2,1,1.0,1,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,450.0,1440.0,1825,365,0.99,False,True
NCT02495922,2215.0,2215.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,4,1,68,1,21.0,22.0,4,0,1.0,0,1.0,1.0,0.0,564.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1080.0,2400.0,180,90,0.598,False,True
NCT02726828,123.0,183.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,0,1,5.0,7.0,3,0,2.0,0,1.0,1.0,3.0,90.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,4320,14,0.68,True,False
NCT03231722,1736.0,1745.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,4,1,21.0,26.0,5,0,1.0,1,1.0,1.0,0.0,435.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,360.0,1440.0,1080,360,0.175,False,True
NCT01371656,2100.0,2100.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,10,2,0,84,2,22.0,11.0,1,0,1.0,1,1.0,1.0,1.0,624.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,60.0,360.0,1095,730,0.65,False,True
NCT01785875,700.0,700.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,209,2,5.0,4.0,1,1,0.0,1,1.0,1.0,0.0,891.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,371.0,364.0,1080,360,0.175,False,True
NCT02143388,1579.0,3049.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,1,1,10.0,9.0,2,0,1.0,2,1.0,1.0,0.0,180.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,,540.0,1440,360,0.99,False,True
NCT03281096,1140.0,1280.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,11.0,17.0,2,0,1.0,0,1.0,1.0,3.0,1000.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1095.0,1095.0,1080,360,0.175,True,False
NCT01415960,608.0,792.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,25,0,8.0,43.0,1,1,0.0,1,0.0,1.0,0.0,163.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,168.0,168.0,1080,360,0.175,False,True
NCT01528618,1510.0,3225.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,1,1,13.0,13.0,2,0,1.0,0,1.0,1.0,0.0,362.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1080.0,1080.0,4320,14,0.68,False,True
NCT02624518,2074.0,2542.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,1,0,16.0,7.0,3,0,0.0,2,1.0,1.0,0.0,122.0,False,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0,,1080,360,0.175,True,False
NCT03357952,342.0,1464.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,13,1,5.0,12.0,2,1,1.0,1,1.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,730.0,730.0,180,90,0.598,True,False
NCT03088813,1385.0,1919.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,4,1,118,2,24.0,18.0,2,1,1.0,1,1.0,1.0,0.0,491.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,900.0,1177.0,49,14,0.99,False,True
NCT03102606,197.0,986.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,18,2,29.0,27.0,4,1,1.0,1,1.0,1.0,3.0,105.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,21.0,84.0,4320,14,0.68,False,True
NCT02394795,2422.0,2422.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,0,1,24.0,25.0,2,1,1.0,1,0.0,1.0,0.0,823.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1800.0,1800.0,1080,360,0.175,False,True
NCT02650271,1056.0,1061.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,5.0,3.0,2,0,1.0,0,1.0,1.0,2.0,240.0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,,,1080,360,0.175,False,True
NCT03401060,2198.0,2198.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,11,1,10.0,13.0,2,0,1.0,1,0.0,1.0,2.0,24.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,1095.0,1095.0,4320,14,0.68,False,True
NCT02973685,1519.0,1519.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,3,1,14.0,13.0,4,0,1.0,0,1.0,1.0,0.0,315.0,False,1,0,0,0,1,0,0,1,0,0,1,0,1,720.0,720.0,1080,360,0.175,False,True
NCT01564537,791.0,3478.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,2,2,1,24,2,37.0,18.0,4,1,1.0,1,1.0,1.0,4.0,722.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,810.0,3450.0,180,90,0.598,False,True
NCT01308580,1583.0,1583.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,172,2,6.0,0.0,2,1,1.0,1,1.0,1.0,0.0,1200.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1440.0,1440.0,1080,360,0.175,False,True
NCT05197257,197.0,197.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,1,1,2,0,12.0,3.0,1,0,0.0,1,1.0,1.0,0.0,39.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1080,360,0.175,False,True
NCT01715597,1765.0,1765.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,2,1,1,4.0,2.0,2,0,1.0,0,0.0,1.0,4.0,50.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,,,4320,14,0.68,False,True
NCT01961609,1007.0,1007.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,54,1,12.0,20.0,1,1,1.0,1,0.0,1.0,0.0,235.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,112.0,504.0,4320,14,0.68,False,True
NCT05096468,209.0,318.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,6,2,1,1,1,5.0,12.0,2,0,1.0,0,1.0,1.0,4.0,90.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,,4320,14,0.68,True,False
NCT01566695,2100.0,3891.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,196,2,7.0,22.0,3,1,1.0,1,1.0,1.0,4.0,216.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,150.0,2037.0000000000002,4320,14,0.68,False,True
NCT01532414,212.0,212.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,23,0,9.0,31.0,2,1,1.0,1,0.0,1.0,2.0,151.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,90.0,,4320,14,0.68,False,True
NCT02322593,1523.0,1978.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,6,1,4.0,3.0,2,1,1.0,1,1.0,1.0,0.0,711.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1140.0,1260.0,4320,14,0.68,False,True
NCT01744366,850.0,850.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,29,1,4.0,4.0,2,1,1.0,1,0.0,1.0,0.0,285.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,364.0,364.0,1080,360,0.175,False,True
NCT01829178,396.0,396.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,1,1,6.0,14.0,3,0,1.0,1,1.0,1.0,2.0,30.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,63.0,63.0,4320,14,0.68,True,False
NCT01606098,3622.0,3805.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,3,2,1,46,1,15.0,13.0,2,0,1.0,1,1.0,1.0,0.0,206.0,False,1,0,0,0,1,0,0,1,0,0,1,0,1,1825.0,1825.0,4320,14,0.68,False,True
NCT01721044,516.0,608.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,103,2,13.0,29.0,3,1,1.0,1,1.0,1.0,4.0,527.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,168.0,4320,14,0.68,False,True
NCT01160211,1772.0,4050.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,3,1,230,2,25.0,18.0,4,1,1.0,1,1.0,1.0,0.0,369.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1825.0,1825.0,1825,365,0.99,False,True
NCT02218047,2371.0,2371.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,47,1,15.0,8.0,2,1,1.0,1,0.0,1.0,0.0,170.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1095.0,,4320,14,0.68,False,True
NCT03766295,2345.0,2345.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,9,1,6.0,2.0,3,1,1.0,1,1.0,1.0,2.0,377.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1800.0,1800.0,4320,14,0.68,False,True
NCT01969838,1011.0,1973.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,3,2,1,0,2,19.0,11.0,4,1,1.0,1,1.0,1.0,4.0,432.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,168.0,168.0,4320,14,0.68,False,True
NCT03261999,419.0,493.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,21,2,23.0,26.0,1,1,0.0,1,0.0,1.0,0.0,144.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,168.0,168.0,4320,14,0.68,False,True
NCT02165852,638.0,638.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,2.0,3.0,2,0,1.0,0,1.0,1.0,1.0,50.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,30.0,1.0,4320,14,0.68,False,True
NCT01546649,974.0,974.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,0,1,23.0,14.0,2,1,1.0,1,1.0,1.0,0.0,167.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,336.0,672.0,1825,365,0.99,False,True
NCT04546607,786.0,789.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,2,2,1,1,1,2.0,12.0,1,1,1.0,1,1.0,1.0,2.0,110.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,63.0,63.0,4320,14,0.68,True,False
NCT02787239,943.0,943.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,1,1,7.0,8.0,3,1,1.0,1,1.0,1.0,2.0,407.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,126.0,,730,180,0.83,False,True
NCT03016312,2170.0,2170.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,158,2,14.0,23.0,2,1,1.0,1,1.0,1.0,0.0,772.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1260.0,1260.0,4320,14,0.68,False,True
NCT01619111,3622.0,3622.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,1,1,30.0,26.0,2,0,1.0,2,1.0,1.0,0.0,105.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,84.0,84.0,1825,365,0.99,False,True
NCT01324284,92.0,92.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,0,1,3.0,13.0,1,0,1.0,0,0.0,1.0,2.0,442.0,True,0,1,0,0,0,0,0,1,0,0,0,0,0,60.0,,1080,360,0.175,False,True
NCT04914195,455.0,455.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,2,1,9.0,42.0,1,1,1.0,1,0.0,1.0,0.0,155.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,57.0,57.0,1080,360,0.175,False,True
NCT02101268,770.0,1771.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,3,2,1,0,2,28.0,11.0,2,1,1.0,1,1.0,1.0,0.0,156.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,168.0,168.0,4320,14,0.68,False,True
NCT01764022,881.0,1887.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,36,1,12.0,27.0,2,1,1.0,1,0.0,1.0,4.0,225.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,127.0,127.0,1825,365,0.99,False,True
NCT01973387,764.0,1383.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,0,1,11.0,25.0,2,1,1.0,1,1.0,1.0,0.0,160.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1350.5,1350.5,730,180,0.83,False,True
NCT01427478,3349.0,3530.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,26,1,16.0,17.0,2,0,1.0,1,1.0,1.0,4.0,134.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,730.0,1095.0,49,14,0.99,False,True
NCT03254173,570.0,570.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,1,1,10.0,12.0,2,0,1.0,2,1.0,1.0,3.0,120.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,28.0,56.0,4320,14,0.68,True,False
NCT03933449,776.0,1901.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,2,2,1,23,1,15.0,31.0,4,1,1.0,1,1.0,1.0,0.0,123.0,False,1,0,0,0,0,0,0,1,0,1,1,0,1,720.0,720.0,1440,360,0.99,False,True
NCT02971891,470.0,555.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,2,0,0,13.0,19.0,2,1,1.0,1,1.0,1.0,4.0,484.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,126.0,126.0,4320,14,0.68,False,True
NCT03110783,736.0,736.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,3,2,1,10,1,12.0,26.0,1,1,1.0,1,1.0,1.0,1.0,200.0,False,1,0,0,0,0,0,0,0,0,1,0,0,1,,5.0,4320,14,0.68,False,True
NCT05681715,372.0,372.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,27,2,6.0,10.0,1,1,2.0,1,1.0,1.0,0.0,62.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,126.0,182.0,4320,14,0.68,False,True
NCT03610360,1470.0,1470.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,6,1,1.0,6.0,1,1,1.0,1,1.0,1.0,0.0,176.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,714.0,,4320,14,0.68,True,False
NCT02106546,999.0,2050.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,225,2,6.0,6.0,4,1,1.0,1,1.0,1.0,4.0,970.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1095.0,1095.0,49,14,0.99,False,True
NCT02714218,381.0,1880.0,"(19.999, 758.0]","(1783.0, 4722.0]",2,0,1,3,1,57,2,5.0,3.0,5,1,1.0,1,0.0,1.0,4.0,387.0,False,1,0,0,0,0,0,0,0,0,1,1,0,1,360.0,1825.0,730,150,0.94,False,True
