protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT03205176,1340.0,1378.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,6,2,1,4,2,56.0,30.0,2,1,2.0,1.0,0.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,21.0,365.0,0.83,False,True
NCT01155817,1218.0,1218.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,5,2,30.0,23.0,1,0,0.0,0.0,1.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.83,False,True
NCT01191775,609.0,609.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,1,0,15.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01342289,2404.0,2404.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,3,2,1,0,49.0,11.0,8,0,2.0,1.0,0.0,0.0,0.0,127.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,2555.0,0.598,False,True
NCT00742144,425.0,425.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,1,9.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,56.0,270.0,0.83,False,True
NCT00355472,608.0,608.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,0,1,26.0,21.0,1,1,0.0,1.0,0.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,50.0,0.83,False,True
NCT01865617,2865.0,2865.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,13,13,1,1,0,19.0,10.0,1,0,0.0,0.0,1.0,0.0,0.0,204.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,365.0,365.0,0.83,True,False
NCT01317901,701.0,762.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,6,0,18.0,31.0,3,1,0.0,1.0,1.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.83,False,True
NCT00990717,2679.0,2679.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,1,1,10.0,8.0,1,0,0.0,1.0,0.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,180.0,0.598,False,True
NCT01933516,457.0,457.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,5.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,84.0,0.83,False,True
NCT04572308,241.0,241.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,2,1,1,14.0,17.0,1,1,0.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,90.0,720.0,0.83,False,True
NCT02976857,649.0,769.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,18.0,16.0,1,1,0.0,1.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,84.0,0.83,False,True
NCT04418141,462.0,462.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,1,10.0,17.0,1,1,0.0,1.0,0.0,0.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,21.0,90.0,0.83,False,True
NCT00727831,1095.0,1095.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,0,1,2,1,15.0,8.0,6,0,0.0,1.0,1.0,0.0,0.0,4.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0.83,True,False
NCT03905135,657.0,1075.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,2,1,1,0,32.0,40.0,3,0,2.0,0.0,0.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,28.0,730.0,0.83,False,True
NCT00406757,1050.0,1050.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,5,0,3,1,17.0,7.0,4,1,0.0,1.0,0.0,0.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,21.0,0.83,False,True
NCT02219737,972.0,972.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,1,0,28.0,36.0,7,0,0.0,1.0,0.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,364.0,364.0,0.83,False,True
NCT02214147,593.0,697.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,3,1,0,0,27.0,38.0,1,1,1.0,1.0,0.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,312.0,0.83,False,True
NCT00364676,3257.0,3318.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,2,1,3,2,7.0,8.0,2,1,0.0,1.0,0.0,0.0,0.0,67.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,0.83,False,True
NCT00201682,1400.0,2496.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,0,9.0,4.0,2,0,0.0,2.0,1.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.83,True,False
NCT01699152,1033.0,1338.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,5,0,28.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.83,False,True
NCT02000934,2737.0,2737.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,9,1,15,2,23.0,0.0,1,1,2.0,1.0,0.0,0.0,0.0,143.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1470.0,365.0,0.83,False,True
NCT01445379,2391.0,2965.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,0,3,0,21.0,37.0,1,0,0.0,1.0,0.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,730.0,0.65,False,True
NCT02259010,156.0,730.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,0,0,4.0,4.0,2,1,0.0,1.0,0.0,0.0,0.0,24.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,360.0,0.83,False,True
NCT03181126,1080.0,1083.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,2,15,2,10.0,24.0,3,1,0.0,1.0,0.0,0.0,0.0,69.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,270.0,270.0,0.83,False,True
NCT01134341,1979.0,1979.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,5,2,8.0,22.0,4,1,0.0,1.0,0.0,0.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,360.0,0.83,False,True
NCT01015911,730.0,851.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,9,0,6.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,30.0,90.0,0.83,False,True
NCT04030195,457.0,457.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,9,3,1,5,0,9.0,21.0,3,1,2.0,1.0,0.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,True,False
NCT01328626,3273.0,3273.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,1,10,2,3.0,5.0,1,1,1.0,1.0,0.0,0.0,0.0,222.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,270.0,270.0,0.83,False,True
NCT01429025,914.0,2617.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,17,0,37.0,34.0,3,0,0.0,1.0,1.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1825.0,0.83,False,True
NCT01729806,1957.0,1957.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,2,1,7,0,17.0,21.0,3,0,1.0,1.0,0.0,1.0,0.0,32.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,360.0,360.0,0.83,False,True
NCT01290549,465.0,1337.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,16,2,9.0,6.0,2,1,0.0,1.0,0.0,0.0,0.0,95.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,646.0,1335.0,0.83,False,True
NCT01534715,1643.0,1643.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,7,2,6.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01682616,3620.0,3620.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,6,2,5.0,22.0,2,1,0.0,1.0,0.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,2920.0,2920.0,0.83,False,True
NCT03061188,292.0,1169.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,1,1,1,0,35.0,42.0,4,0,2.0,0.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,1095.0,0.83,False,True
NCT01209130,1612.0,1612.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,2,1,0,0,7.0,6.0,2,1,0.0,1.0,0.0,0.0,0.0,91.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00659425,2282.0,2282.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,10,0,5,2,17.0,21.0,10,1,0.0,1.0,0.0,0.0,0.0,57.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,365.0,365.0,0.83,False,True
NCT01030536,1113.0,1113.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,5,1,8,2,26.0,28.0,5,1,1.0,1.0,0.0,0.0,0.0,23.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1095.0,0.83,True,False
NCT00779584,953.0,953.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,9,1,0,1,14.0,30.0,2,1,0.0,1.0,0.0,0.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,504.0,2.0,0.83,False,True
NCT00020579,2588.0,2771.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,0,1,3,0,52.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT01650727,365.0,365.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,0,1,9.0,16.0,2,1,0.0,1.0,0.0,0.0,0.0,5.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,,0.83,False,True
NCT00944905,1219.0,1219.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,5,0,18.0,8.0,1,1,0.0,1.0,0.0,0.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT03798314,700.0,959.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,2,0,27.0,36.0,2,0,0.0,1.0,1.0,0.0,0.0,3.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,1460.0,0.83,False,True
NCT00864942,2068.0,2068.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,4,1,1,0,14.0,18.0,4,0,1.0,1.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.83,False,True
NCT00608907,912.0,943.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,3,1,9,1,12.0,13.0,3,1,1.0,1.0,0.0,1.0,0.0,61.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,0.598,False,True
NCT01626495,2455.0,2885.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,0,1,0,46.0,11.0,1,0,0.0,1.0,1.0,0.0,0.0,73.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,168.0,168.0,0.83,True,False
NCT00004057,731.0,731.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,1,0,3.0,10.0,2,0,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00850057,1338.0,1338.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,2,0,1,1,0,35.0,9.0,1,0,0.0,1.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.83,False,True
NCT00589381,1218.0,1308.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,4,0,52.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01029366,1932.0,2237.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,23,2,1,1,0,42.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1825.0,1825.0,0.83,False,True
NCT02018874,943.0,943.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,16.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,52.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,,0.83,False,True
NCT03097770,769.0,1035.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,23,1,2,1,1,44.0,14.0,1,0,0.0,0.0,1.0,0.0,0.0,100.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,168.0,672.0,0.83,True,False
NCT01994382,2664.0,2664.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,3,1,0,0,19.0,21.0,2,1,0.0,1.0,0.0,0.0,0.0,260.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.83,True,False
NCT00113724,975.0,975.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,0,1,4,0,12.0,33.0,1,1,0.0,1.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT02013128,694.0,694.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,18,0,3.0,4.0,2,1,0.0,1.0,1.0,0.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,365.0,0.83,True,False
NCT01569750,812.0,812.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,0,2,11.0,16.0,5,1,0.0,1.0,1.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,21.0,30.0,0.83,False,True
NCT00416923,1188.0,1704.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,1,2,0,1,24.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,,0.83,False,True
NCT02374333,2718.0,2718.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,0,1,0,23.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,81.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,168.0,,0.83,False,True
NCT00474929,1529.0,4362.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,1,2,0,64.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,103.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1095.0,0.598,True,False
NCT01279603,851.0,851.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,4,0,27.0,16.0,1,1,0.0,1.0,0.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,,0.68,False,True
NCT00088868,2099.0,2374.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,0,1,1,0,74.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01273090,854.0,884.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,0,23,2,61.0,10.0,3,0,0.0,1.0,0.0,0.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.83,False,True
NCT01169532,1247.0,1247.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,0,12.0,20.0,5,0,0.0,1.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,21.0,365.0,0.83,False,True
NCT01386619,2616.0,2616.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,2,2,1,2.0,4.0,1,0,0.0,1.0,0.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1825.0,0.65,True,False
NCT01582776,2107.0,3516.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,25,1,18.0,27.0,1,0,0.0,1.0,1.0,0.0,0.0,317.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,168.0,1642.5,0.83,True,False
NCT00962507,1280.0,1280.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,2,0,66.0,10.0,4,0,0.0,1.0,1.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,26.0,0.598,False,True
NCT00062868,3865.0,6057.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,9,2,2,0,16.0,29.0,9,0,0.0,0.0,1.0,0.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,120.0,0.65,False,True
NCT00558675,731.0,821.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,4,1,1,1,3.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0.598,True,False
NCT00809276,944.0,944.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,0,2,3,0,20.0,11.0,1,0,0.0,1.0,1.0,0.0,0.0,92.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.598,True,False
NCT02370160,839.0,839.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,2,1,0,10.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,29.0,365.0,0.83,True,False
NCT00068250,4902.0,4902.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,4,1,26,0,11.0,11.0,7,0,2.0,1.0,1.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,3102.5,3102.5,0.83,True,False
NCT00390117,1894.0,2197.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,2,1,44.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,60.0,0.83,False,True
NCT03332121,984.0,1074.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,2,1,12.0,48.0,1,1,0.0,1.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,112.0,0.83,False,True
NCT00352443,334.0,2557.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,1,1,6,0,53.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,0.83,False,True
NCT00019019,4291.0,4291.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,9,0,1,2,0,52.0,10.0,2,0,0.0,1.0,0.0,0.0,0.0,70.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.99,False,True
NCT00049400,1066.0,1522.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,23,0,48.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,78.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,30.0,0.83,False,True
NCT00421395,1887.0,1887.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,1,1,5,1,14.0,15.0,1,1,1.0,1.0,0.0,0.0,0.0,59.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,1825.0,0.83,True,False
NCT02689453,1608.0,1608.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,1,1,0,31.0,17.0,2,0,2.0,0.0,0.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,540.0,730.0,0.83,False,True
NCT02192346,1225.0,1373.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,9,1,5,0,16.0,20.0,9,0,0.0,1.0,0.0,0.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.65,False,True
NCT00428545,2131.0,2131.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,2,1,0,18.0,10.0,2,0,0.0,1.0,0.0,0.0,0.0,104.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,0.598,False,True
NCT02132624,1156.0,1156.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,1,1,8.0,8.0,1,0,0.0,1.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.83,True,False
NCT02006485,2118.0,2118.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,3,1,6,0,6.0,4.0,3,1,0.0,1.0,1.0,0.0,0.0,160.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,365.0,0.83,False,True
NCT03009344,183.0,1254.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,2,1,12.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1200.0,0.83,False,True
NCT01832922,756.0,1337.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,2,0,33.0,20.0,2,0,1.0,0.0,1.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1095.0,0.83,False,True
NCT01521611,5660.0,6025.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,2,1,14.0,8.0,1,0,2.0,1.0,0.0,0.0,0.0,62.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,5.0,0.598,True,False
NCT02141451,1728.0,1857.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,4,1,1,0,22.0,13.0,2,0,2.0,1.0,1.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,365.0,0.83,True,False
NCT02745769,745.0,823.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,2,1,5,2,30.0,21.0,3,1,1.0,1.0,0.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,720.0,0.83,False,True
NCT01161511,853.0,853.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,3,0,5.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.83,False,True
NCT02580552,1701.0,1701.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,6,1,19,0,12.0,7.0,1,1,1.0,1.0,0.0,0.0,0.0,66.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,,730.0,0.83,False,True
NCT00504972,1400.0,3050.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,0,16.0,7.0,1,0,0.0,1.0,1.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01447056,1124.0,2912.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,6,1,2,2,0,33.0,13.0,1,0,0.0,0.0,1.0,0.0,0.0,37.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,1825.0,0.65,False,True
NCT00299767,731.0,2192.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,4,0,2,2,0,6.0,9.0,1,0,0.0,0.0,0.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1095.0,1095.0,0.598,False,True
NCT03297424,1364.0,1364.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,8,1,1,5,0,19.0,32.0,1,1,0.0,1.0,0.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.99,False,True
NCT01523223,1705.0,1735.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,34,1,1,1,0,19.0,2.0,1,0,0.0,2.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,180.0,0.83,False,True
NCT00003956,641.0,3897.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,0,1,1,0,2.0,10.0,3,0,0.0,1.0,0.0,0.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00103246,1552.0,2160.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,1,1,1,0,51.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,0.83,False,True
NCT01991184,3004.0,3004.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,10,2,10.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,730.0,0.83,False,True
NCT00694590,883.0,1187.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,3,0,9.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,73.0,0.83,False,True
NCT00614042,1430.0,1521.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,2,1,1,7,0,17.0,7.0,1,1,0.0,1.0,1.0,0.0,0.0,96.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,90.0,0.83,False,True
NCT00871910,1230.0,1230.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,5,1,0,1,6.0,4.0,7,1,1.0,1.0,0.0,0.0,0.0,81.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,0.598,False,True
NCT02933320,1239.0,1239.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,4,1,5,1,19.0,31.0,4,0,1.0,1.0,0.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,125.0,360.0,0.83,True,False
