protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT01930552,456,456.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,1,2.0,12.0,4,1,0.0,1.0,0.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,119.0,0.68,False,True
NCT03521037,577,1093.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,6,1,8.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,730.0,0.68,False,True
NCT02655913,609,974.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,5,2,1,1,1,9.0,22.0,3,0,1.0,1.0,1.0,1.0,1.0,97,False,1,0,0,0,0,0,0,0,0,0,1,0,1,56.0,360.0,0.99,True,False
NCT02348008,1740,1740.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,9,0,29.0,52.0,4,0,0.0,2.0,1.0,0.0,0.0,61,False,1,0,0,0,0,0,0,0,0,0,1,0,1,300.0,730.0,0.175,True,False
NCT01764880,1461,1461.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,5,1,18.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.598,False,True
NCT02386826,2139,2892.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,1,1,5,0,16.0,20.0,2,0,0.0,1.0,0.0,0.0,0.0,65,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,180.0,0.65,False,True
NCT03323151,1501,1851.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,14,0,51.0,8.0,4,0,1.0,1.0,1.0,0.0,0.0,43,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,1440.0,0.83,True,False
NCT01997190,791,1584.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,5,1,1,1,0,14.0,11.0,1,1,0.0,1.0,1.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,1,0,1,56.0,3650.0,0.99,False,True
NCT02117648,306,487.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,3,1,2,0,2.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT03641586,421,1242.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,3,1,2,1,18.0,9.0,1,1,1.0,1.0,0.0,0.0,0.0,42,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.68,False,True
NCT01352273,823,823.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,8,2,10.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,69,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,540.0,0.68,False,True
NCT03309878,805,1630.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,6,2,1,8,0,31.0,47.0,2,0,1.0,1.0,1.0,1.0,0.0,8,False,1,0,0,0,0,0,0,0,0,0,0,1,1,750.0,750.0,0.83,True,False
NCT01555268,694,1738.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,16,2,1,2,0,16.0,27.0,4,0,1.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1825.0,0.65,False,True
NCT00686556,1553,1583.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,5,0,1,0,43.0,5.0,8,0,0.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,730.0,0.598,False,True
NCT02381314,959,1280.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,2,1,1,10,0,17.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,63.0,0.99,False,True
NCT04353830,719,719.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,1,1,24.0,8.0,3,1,0.0,1.0,1.0,0.0,0.0,34,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,False,True
NCT01387711,305,305.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,9.0,20.0,1,1,0.0,1.0,0.0,0.0,0.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.99,False,True
NCT03477019,1510,1510.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,4,1,1,1,4.0,5.0,2,0,1.0,1.0,0.0,1.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,56.0,0.99,True,False
NCT03746041,1142,1208.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,2,1,1,1,0,34.0,34.0,2,0,0.0,0.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,1,210.0,210.0,0.65,False,True
NCT02261532,395,1004.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,5.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,56.0,0.68,False,True
NCT02843204,365,1095.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,6.0,9.0,2,0,1.0,1.0,0.0,1.0,0.0,110,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1095.0,90.0,0.68,True,False
NCT02261298,243,2009.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,2,3,1,5,1,3.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,300.0,,0.68,False,True
NCT04324814,1037,1037.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,7,1,4,1,7.0,6.0,1,1,2.0,1.0,1.0,0.0,0.0,41,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,2.0,0.68,False,True
NCT03024216,1424,1424.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,3,0,73.0,48.0,2,0,1.0,1.0,1.0,1.0,0.0,37,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,360.0,0.175,False,True
NCT02054754,243,243.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,4,6,1,1,1,2.0,3.0,6,1,1.0,1.0,1.0,1.0,2.0,40,True,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,2.0,0.68,False,True
NCT04138823,1268,1268.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,2,1,1,9.0,53.0,2,1,0.0,1.0,0.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,21.0,0.68,False,True
NCT01969643,3392,3392.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,3,1,38,0,38.0,6.0,2,1,1.0,1.0,0.0,0.0,0.0,290,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,2920.0,0.99,False,True
NCT04989829,30,49.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,8.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,20,True,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0.68,False,True
NCT03916094,523,880.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,10.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,11,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,21.0,0.68,False,True
NCT01433172,1406,2503.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,3,1,1,0,19.0,17.0,3,0,1.0,1.0,1.0,1.0,0.0,73,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,360.0,0.99,True,False
NCT01240655,1371,1371.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,7,2,1.0,8.0,2,1,0.0,1.0,0.0,0.0,0.0,76,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.68,False,True
NCT03736850,574,574.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,7.0,16.0,1,1,0.0,1.0,0.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.68,False,True
NCT04030195,457,457.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,9,3,1,5,0,9.0,21.0,3,1,2.0,1.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,True,False
NCT04410224,761,761.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,18.0,4.0,1,1,2.0,1.0,0.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,365.0,0.68,False,True
NCT02424617,2369,2369.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,10,0,32.0,40.0,2,1,2.0,1.0,1.0,0.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1825.0,1825.0,0.99,True,False
NCT01920191,943,943.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,14.0,6.0,3,0,0.0,0.0,1.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.68,True,False
NCT01661179,395,607.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,1,7.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,14,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.175,True,False
NCT03112590,1377,2068.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,1,1,1,0,11.0,13.0,5,0,2.0,1.0,0.0,0.0,0.0,51,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,730.0,0.99,True,False
NCT02933255,2254,2418.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,1,0,31.0,44.0,5,0,1.0,0.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,510.99999999999994,510.99999999999994,0.175,True,False
NCT02748135,1619,1619.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,0,0,0,28.0,21.0,4,1,0.0,1.0,0.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,195.0,0.65,False,True
NCT02368860,2438,2438.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,10.0,27.0,1,0,0.0,1.0,0.0,0.0,0.0,33,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1095.0,0.68,False,True
NCT01980667,890,890.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,1,14.0,15.0,2,1,0.0,1.0,0.0,0.0,0.0,41,False,1,0,0,0,0,0,0,0,0,0,0,0,0,900.0,900.0,0.68,False,True
NCT01830777,1796,2191.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,3.0,14.0,4,0,0.0,0.0,1.0,0.0,0.0,22,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.65,False,True
NCT01843725,1126,1126.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,6,2,1,1,1,14.0,13.0,3,0,1.0,1.0,0.0,0.0,0.0,37,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,42.0,0.99,False,True
NCT01401933,153,153.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,0,10.0,6.0,2,1,1.0,1.0,0.0,0.0,0.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,30.0,0.68,False,True
NCT01489371,904,2028.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,8,1,1,7,0,53.0,26.0,3,0,0.0,1.0,0.0,0.0,0.0,16,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.175,False,True
NCT01823198,3255,3255.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,15,1,2,1,0,33.0,8.0,8,0,0.0,1.0,0.0,0.0,0.0,63,False,1,0,0,0,0,0,0,0,0,0,1,0,0,42.0,730.0,0.65,True,False
NCT02530476,1217,1217.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,2,4,1,1,0,33.0,18.0,2,0,1.0,1.0,0.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,1,0,0,84.0,450.0,0.65,True,False
NCT02423915,1895,1895.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,4,1,1,0,15.0,6.0,11,0,1.0,1.0,0.0,1.0,0.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,0.83,False,True
NCT01784640,1714,1714.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,1,1,0,31.0,38.0,4,0,0.0,1.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,30.0,0.99,False,True
NCT02689284,1827,1827.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,2,1,28,2,12.0,17.0,3,1,0.0,1.0,0.0,0.0,0.0,95,False,1,0,0,0,0,0,0,0,0,0,1,1,1,720.0,720.0,0.68,True,False
NCT02569320,1639,1755.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,26.0,17.0,4,0,0.0,1.0,1.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,1,1,21.0,30.0,0.598,False,True
NCT04284761,934,934.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,4,2,8.0,14.0,1,1,0.0,1.0,1.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,84.0,0.175,False,True
NCT01798901,520,520.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,10,1,2,3,0,17.0,21.0,4,0,0.0,2.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,,0.65,False,True
NCT01387321,1525,1525.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,4,1,5.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,33,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,120.0,0.68,False,True
NCT03010358,1382,1382.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,14,1,1,1,0,45.0,42.0,4,0,0.0,2.0,1.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1350.0,1350.0,0.83,True,False
NCT02793466,2343,2494.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,0,1,0,25.0,46.0,1,0,0.0,2.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,1,1,450.0,730.0,0.83,False,True
NCT02287233,2414,2414.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,3,1,9,2,34.0,23.0,2,1,2.0,1.0,0.0,0.0,0.0,94,False,1,0,0,0,0,0,0,0,0,0,1,0,1,126.0,1335.0,0.65,True,False
NCT01250470,631,631.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,8,1,1,1,0,21.0,23.0,3,0,0.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,180.0,0.65,False,True
NCT03357276,365,638.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,2,1,1,1,5.0,3.0,1,0,1.0,1.0,0.0,1.0,0.0,30,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.175,True,False
NCT01844674,358,358.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,12,2,7.0,14.0,2,1,0.0,1.0,0.0,0.0,0.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,270.0,0.94,False,True
NCT01859858,1222,1222.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,2,1,2,0,18.0,25.0,2,0,0.0,1.0,1.0,0.0,0.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.175,False,True
NCT01895946,427,577.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,4,2,1,3,1,6.0,6.0,2,1,1.0,1.0,0.0,0.0,0.0,33,False,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,252.0,0.68,False,True
NCT03141203,1846,2264.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,6,2,13,1,22.0,24.0,2,0,0.0,1.0,1.0,0.0,0.0,50,False,1,0,0,0,0,0,0,0,0,0,1,1,1,28.0,1080.0,0.83,True,False
NCT02058381,1505,1505.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,2,1,15,1,25.0,33.0,2,1,1.0,1.0,1.0,1.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,0,0,1,360.0,360.0,0.99,False,True
NCT01305460,149,1595.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,21,1,22.0,14.0,1,0,0.0,1.0,0.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,1,0,0,60.0,720.0,0.68,True,False
NCT03246659,822,822.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,5,1,10.0,13.0,2,0,2.0,2.0,1.0,1.0,1.0,16,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,1095.0,0.175,False,True
NCT03937895,553,553.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,1,38.0,28.0,2,1,0.0,1.0,0.0,0.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,0,0,1,189.0,273.0,0.68,True,False
NCT01386580,1249,1249.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,5,4,1,10,2,49.0,24.0,4,1,0.0,1.0,0.0,0.0,0.0,84,False,1,0,0,0,0,0,0,0,0,0,0,1,0,480.0,480.0,0.99,True,False
NCT03481127,113,322.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,0,12.0,1.0,4,0,1.0,1.0,1.0,1.0,0.0,101,False,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,180.0,0.68,False,True
NCT01904123,1342,1342.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,5,1,1,1,0,26.0,19.0,3,0,0.0,1.0,1.0,0.0,0.0,8,False,1,0,0,0,0,0,0,0,0,0,1,1,1,60.0,60.0,0.94,False,True
NCT02316197,911,911.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,7,1,7,1,6.0,10.0,1,1,1.0,1.0,0.0,0.0,0.0,31,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,84.0,0.65,False,True
NCT02758223,1856,1856.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,1,1,27.0,8.0,1,0,0.0,1.0,1.0,0.0,0.0,16,False,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,300.0,0.65,True,False
NCT03203876,1119,1119.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,2,1,2,1,4.0,3.0,3,1,1.0,1.0,0.0,0.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,0,1,1,730.0,730.0,0.68,False,True
NCT01525017,669,669.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,9.0,16.0,1,1,0.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.175,False,True
NCT01703364,1003,1217.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,2,1,7.0,20.0,1,0,0.0,1.0,0.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,600.0,600.0,0.65,True,False
NCT02422589,781,781.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,11,2,7.0,17.0,3,1,0.0,1.0,0.0,0.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,1,1,720.0,720.0,0.68,False,True
NCT03464916,678,1232.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,14.0,18.0,1,1,2.0,1.0,0.0,0.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,1,1,1,28.0,180.0,0.598,False,True
NCT02207504,1281,2712.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,36.0,34.0,2,0,0.0,0.0,1.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,730.0,0.175,False,True
NCT05045638,51,51.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,0,3.0,4.0,2,1,2.0,1.0,0.0,0.0,0.0,13,True,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,41.0,0.68,False,True
NCT03207191,1210,1210.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,1,1,2,1,26.0,33.0,2,1,0.0,1.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,532.0,0.65,False,True
NCT02456883,442,472.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,1,0,21.0,24.0,2,1,0.0,1.0,0.0,0.0,0.0,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,0.68,False,True
NCT01462838,1249,1369.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,10.0,18.0,1,1,0.0,1.0,1.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,240.0,0.68,True,False
NCT04398433,913,913.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,11,0,22.0,13.0,2,1,0.0,1.0,0.0,0.0,0.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.68,True,False
NCT02866006,1887,2069.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,1,1,18.0,17.0,2,1,1.0,1.0,0.0,0.0,0.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,14.0,0.175,True,False
NCT03120832,730,730.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,11.0,16.0,1,1,2.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,450.0,0.175,False,True
NCT02625857,936,936.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,0,0,8.0,7.0,2,1,0.0,1.0,0.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,0,1,1,365.0,365.0,0.68,False,True
NCT03144245,1219,1326.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,10,0,23.0,21.0,2,1,0.0,1.0,0.0,0.0,0.0,53,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1260.0,,0.65,False,True
NCT04103905,839,1204.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,8.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,1,1,0,28.0,28.0,0.83,False,True
NCT01859026,2061,2061.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,3,1,1,0,13.0,23.0,2,0,0.0,1.0,0.0,0.0,0.0,43,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,1095.0,0.99,False,True
NCT03520504,1701,1701.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,2,8,0,12.0,5.0,1,0,0.0,1.0,0.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.68,False,True
NCT01503177,2718,2718.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,6,1,1,1,0,26.0,13.0,4,0,0.0,1.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,90.0,0.68,False,True
NCT03848845,949,1553.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,2,1,12,2,16.0,46.0,2,1,2.0,1.0,0.0,0.0,0.0,41,False,1,0,0,0,0,0,0,0,0,0,1,1,1,930.0,1246.0,0.598,True,False
NCT03147378,329,329.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,14.0,18.0,1,1,2.0,1.0,1.0,1.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,28.0,0.68,False,True
NCT01607905,1366,1366.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,7,1,6,2,16.0,0.0,2,1,1.0,1.0,0.0,0.0,0.0,192,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1350.0,1350.0,0.68,False,True
NCT03991494,145,434.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,1,5.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,180.0,0.68,False,True
NCT03517956,922,922.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,20,2,11.0,26.0,2,1,0.0,1.0,0.0,0.0,0.0,16,False,1,0,0,0,0,0,0,0,0,0,1,1,1,960.0,960.0,0.68,False,True
NCT03972150,503,1020.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,2,2,1,10.0,29.0,2,1,2.0,1.0,0.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,84.0,0.68,False,True
NCT04574401,345,345.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,0,8.0,5.0,1,1,2.0,1.0,1.0,0.0,0.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,1.0,0.175,False,True
NCT01517464,1430,1430.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,22.0,23.0,1,1,0.0,1.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.68,False,True
NCT04837677,544,544.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,7,1,1,7,0,23.0,17.0,1,1,2.0,1.0,0.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.99,False,True
NCT04148937,482,886.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,7,1,12,2,5.0,5.0,2,1,1.0,1.0,0.0,1.0,0.0,52,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,312.0,0.68,False,True
