study_duration_days,study_eq_bins,study_eq_labels,num_oms,number_of_intervention_types,num_locations,number_of_conditions,allocation,masking,enroll_count,biological_intervention,procedure_intervention,drug_intervention,radiation_intervention,treatment_purpose,prevention_purpose,us_led,us_included,nci_sponsor,spacy_aes_outcome,spacy_osr_outcome,spacy_mtd_outcome,spacy_dor_outcome,spacy_dlt_outcome,spacy_cmax_outcome,spacy_aes_lead_outcome,spacy_dlt_lead_outcome,spacy_mtd_lead_outcome,spacy_tmax_outcome
486.0,Low,0,4,2,1,3,True,True,1948,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1826.0,High,1,4,1,3,1,missing,False,26,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1134.0,Low,0,6,3,1,5,False,False,37,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1521.0,High,1,6,4,22,2,missing,False,37,False,False,False,False,1,0,True,True,True,True,False,True,False,True,False,True,True,True,missing
2369.0,High,1,12,2,10,1,False,False,40,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
608.0,Low,0,17,2,8,1,False,False,19,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1339.0,Low,0,4,1,3,1,False,False,39,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1172.0,Low,0,4,1,4,1,missing,False,71,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1576.0,High,1,12,3,0,1,missing,False,43,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
575.0,Low,0,3,3,3,1,False,False,18,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1172.0,Low,0,9,1,7,1,missing,False,24,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,False,True,True,True
519.0,Low,0,8,2,1,3,missing,False,13,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
3036.0,High,1,14,5,12,1,missing,False,90,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1339.0,Low,0,1,1,1,1,missing,False,16,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1461.0,High,1,10,1,3,1,False,False,36,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
735.0,Low,0,1,1,1,1,missing,False,18,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1857.0,High,1,1,2,7,1,missing,False,15,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1969.0,High,1,13,1,3,3,missing,False,70,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
563.0,Low,0,5,1,2,1,missing,True,60,False,False,False,False,0,0,True,True,False,False,True,False,False,False,True,False,False,False,True
1157.0,Low,0,3,2,4,2,missing,False,30,False,False,False,False,1,0,False,False,False,True,False,False,False,True,False,False,True,False,missing
1019.0,Low,0,8,10,1,3,True,False,5,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1433.0,High,1,5,4,7,1,True,True,32,False,False,False,False,0,0,False,False,False,True,True,True,False,True,True,False,True,True,True
518.0,Low,0,4,1,0,1,False,False,9,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
87.0,Low,0,8,6,1,13,missing,False,3,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1795.0,High,1,9,1,6,1,missing,False,18,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1663.0,High,1,3,3,1,2,missing,False,24,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
427.0,Low,0,7,1,0,1,missing,False,18,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,True,True,True
402.0,Low,0,15,1,1,1,missing,False,7,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,False,False,True
557.0,Low,0,4,1,2,1,missing,False,12,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,False,False,missing
253.0,Low,0,18,2,1,1,missing,False,3,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1262.0,Low,0,5,2,1,1,False,False,64,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2745.0,High,1,10,1,80,2,False,False,325,False,False,False,False,1,0,False,True,False,True,True,False,False,False,True,True,False,False,True
3437.0,High,1,12,4,3,3,missing,False,12,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1310.0,Low,0,2,1,1,1,False,False,26,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
517.0,Low,0,3,1,2,1,missing,False,17,False,False,False,False,0,0,False,True,False,True,False,False,False,False,True,True,False,False,True
685.0,Low,0,1,1,7,1,missing,False,7,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1274.0,Low,0,15,5,2,1,True,False,54,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
246.0,Low,0,4,2,1,1,True,True,120,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
833.0,Low,0,10,7,1,1,False,True,29,False,False,False,False,0,0,False,False,False,False,True,True,False,True,True,False,True,True,True
669.0,Low,0,5,2,1,1,False,True,44,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
2190.0,High,1,4,1,1,1,missing,False,60,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1187.0,Low,0,12,2,8,1,True,True,22,False,False,False,False,0,1,False,True,False,False,True,True,False,True,True,False,True,True,True
1702.0,High,1,6,1,2,1,missing,False,31,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
912.0,Low,0,4,1,9,3,False,False,73,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
847.0,Low,0,4,1,12,2,missing,False,54,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
180.0,Low,0,3,1,1,1,missing,False,6,False,False,False,False,0,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
2484.0,High,1,4,5,5,7,missing,False,25,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
975.0,Low,0,8,1,5,14,missing,False,27,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1337.0,Low,0,1,2,1,1,True,False,70,False,False,False,False,1,0,True,True,False,True,False,False,False,True,True,True,True,False,True
486.0,Low,0,1,1,2,1,missing,False,8,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1435.0,High,1,23,2,0,1,True,False,102,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,True,True,True,missing
884.0,Low,0,9,4,44,3,missing,False,15,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1278.0,Low,0,7,1,0,1,missing,False,145,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,False,False,True
944.0,Low,0,16,2,8,2,missing,False,22,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,False,True,True,True
1586.0,High,1,14,3,11,1,False,False,68,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1070.0,Low,0,3,1,1,1,True,False,25,False,False,False,False,0,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1795.0,High,1,3,1,4,3,False,False,13,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1857.0,High,1,5,2,1,1,False,False,30,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1129.0,Low,0,4,1,1,8,missing,False,13,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
511.0,Low,0,4,1,1,1,False,False,18,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
888.0,Low,0,10,4,1,1,missing,False,10,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
883.0,Low,0,5,1,2,1,missing,False,4,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
518.0,Low,0,2,1,2,1,missing,False,19,False,False,False,False,0,0,False,True,False,False,False,True,False,True,False,False,False,False,missing
1021.0,Low,0,8,1,4,1,missing,False,17,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
202.0,Low,0,9,1,2,6,missing,False,3,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
2953.0,High,1,2,1,1,1,missing,False,10,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1568.0,High,1,2,3,1,1,missing,False,18,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
629.0,Low,0,1,1,1,1,missing,False,3,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
334.0,Low,0,1,1,1,1,missing,False,19,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
708.0,Low,0,31,1,10,1,False,False,34,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1644.0,High,1,3,1,1,1,missing,False,18,False,False,False,False,0,1,True,True,False,False,True,True,False,True,True,False,True,True,True
1001.0,Low,0,9,1,1,1,missing,False,39,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1456.0,High,1,11,4,34,1,True,True,184,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
715.0,Low,0,9,2,8,2,False,False,26,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
669.0,Low,0,12,2,15,1,False,False,75,False,False,False,False,0,0,False,True,False,True,True,True,False,True,True,False,False,False,True
583.0,Low,0,1,1,1,1,missing,False,5,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
741.0,Low,0,12,1,4,3,False,False,24,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
525.0,Low,0,28,4,1,1,False,False,4,False,False,False,False,0,0,False,False,False,False,False,True,False,True,True,False,True,True,True
881.0,Low,0,8,3,1,7,missing,False,9,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
1056.0,Low,0,8,1,1,1,missing,False,27,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
545.0,Low,0,9,2,3,1,missing,False,24,False,False,False,False,1,0,True,True,False,False,True,False,False,True,True,False,True,False,True
1843.0,High,1,4,1,1,9,False,False,17,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
982.0,Low,0,3,1,0,5,False,False,114,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
636.0,Low,0,13,3,5,1,False,False,29,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1221.0,Low,0,16,1,3,3,missing,False,20,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
200.0,Low,0,8,2,1,1,True,True,80,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2010.0,High,1,4,1,9,1,missing,False,136,False,False,False,False,1,0,True,True,False,True,False,False,False,True,False,True,True,False,missing
303.0,Low,0,6,2,16,1,True,True,33,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
979.0,Low,0,2,1,1,2,missing,False,6,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1355.0,High,1,1,2,1,2,missing,False,7,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
730.0,Low,0,4,1,3,1,missing,False,50,False,False,False,False,0,1,True,True,False,False,False,False,False,False,True,False,False,False,True
2106.0,High,1,6,1,5,1,missing,False,29,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2040.0,High,1,5,1,1,1,missing,False,17,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
1442.0,High,1,13,6,1,1,False,False,233,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,False,False,missing
840.0,Low,0,20,2,7,1,False,False,27,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1072.0,Low,0,6,2,1,2,missing,False,20,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
2067.0,High,1,2,6,2,6,missing,False,20,False,False,False,False,1,0,True,True,False,True,True,False,False,True,True,True,True,False,True
2011.0,High,1,4,4,1,11,missing,False,22,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1705.0,High,1,5,1,5,1,missing,False,9,False,False,False,False,0,0,False,False,False,False,True,True,False,True,True,False,True,True,True
61.0,Low,0,14,8,1,1,True,False,26,False,False,False,False,0,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3592.0,High,1,3,2,1,2,True,False,60,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
274.0,Low,0,7,1,1,1,True,False,24,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
2993.0,High,1,15,5,13,2,True,False,38,False,False,False,False,0,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1126.0,Low,0,6,1,6,1,missing,False,57,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
577.0,Low,0,4,1,1,2,missing,False,12,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,False,False,missing
366.0,Low,0,8,1,1,2,False,False,16,False,False,False,False,0,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1718.0,High,1,6,1,5,3,missing,True,28,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
851.0,Low,0,1,1,4,1,missing,False,23,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3385.0,High,1,60,7,11,1,False,False,122,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,False,False,True
2244.0,High,1,4,1,1,1,missing,False,21,False,False,False,False,0,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2066.0,High,1,1,1,1,1,missing,False,14,False,False,False,False,1,0,True,True,False,True,False,False,False,True,False,True,True,False,missing
1703.0,High,1,6,1,1,1,missing,False,293,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,True,True,True
1887.0,High,1,2,2,1,1,True,False,35,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
2403.0,High,1,5,2,1,1,True,True,73,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
1694.0,High,1,8,4,1,12,missing,False,13,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1735.0,High,1,1,2,1,1,missing,False,27,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
835.0,Low,0,13,3,8,1,False,False,57,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
906.0,Low,0,10,4,1,2,False,False,12,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1205.0,Low,0,18,1,3,1,missing,False,46,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1253.0,Low,0,5,1,2,2,missing,False,6,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
678.0,Low,0,5,2,3,1,False,False,19,False,False,False,False,1,0,False,False,False,True,True,False,False,True,True,True,True,False,True
1162.0,Low,0,24,4,16,4,False,False,105,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1599.0,High,1,29,6,22,1,True,False,166,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1944.0,High,1,5,1,0,2,False,False,12,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1362.0,High,1,5,1,1,1,False,False,26,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1188.0,Low,0,6,2,1,1,missing,False,30,False,False,False,False,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
1645.0,High,1,12,1,0,1,missing,False,13,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1693.0,High,1,2,3,1,1,missing,False,13,False,False,False,False,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1532.0,High,1,3,2,8,4,missing,False,58,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
1807.0,High,1,11,3,24,1,False,False,47,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,False,False,True
1071.0,Low,0,17,1,22,1,False,False,66,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1409.0,High,1,12,4,5,2,False,False,61,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
3599.0,High,1,7,1,3,1,missing,False,28,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,False,False,False,True
1016.0,Low,0,13,1,0,2,missing,False,17,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1207.0,Low,0,19,1,0,1,missing,False,45,False,False,False,False,1,0,False,True,False,True,False,True,False,True,False,True,True,True,missing
1143.0,Low,0,5,1,0,1,False,False,42,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1597.0,High,1,5,1,3,1,missing,False,47,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1365.0,High,1,5,3,7,3,missing,False,50,False,False,False,False,1,0,False,True,False,True,False,True,False,True,True,False,True,True,True
1127.0,Low,0,16,1,0,1,missing,False,38,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
2183.0,High,1,7,10,4,1,False,False,73,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
2527.0,High,1,4,3,0,1,True,False,105,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
636.0,Low,0,12,2,1,2,True,True,17,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
1680.0,High,1,8,4,7,1,True,False,129,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
837.0,Low,0,5,1,6,5,missing,False,33,False,False,False,False,0,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
396.0,Low,0,2,1,0,1,missing,False,3,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
2118.0,High,1,2,3,6,2,False,False,160,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
2315.0,High,1,9,7,1,5,missing,False,84,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2240.0,High,1,1,2,1,1,missing,False,152,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1552.0,High,1,3,2,1,1,missing,False,16,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
731.0,Low,0,5,1,2,1,missing,False,27,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,False,False,missing
1033.0,Low,0,10,4,10,1,False,False,43,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,False,True,True,missing
630.0,Low,0,17,2,8,1,False,False,33,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1169.0,Low,0,13,3,0,2,True,False,55,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1231.0,Low,0,4,2,1,1,False,False,13,False,False,False,False,0,1,False,False,False,False,True,True,False,True,False,False,True,True,missing
1749.0,High,1,15,1,21,1,missing,False,117,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
716.0,Low,0,7,2,1,5,missing,False,4,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
1582.0,High,1,2,7,1,4,True,False,51,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
969.0,Low,0,13,1,6,1,missing,False,26,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2251.0,High,1,7,2,0,1,True,False,74,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,False,False,missing
748.0,Low,0,12,6,1,6,missing,False,7,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
1019.0,Low,0,1,2,1,1,False,True,18,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1334.0,Low,0,1,2,1,2,False,False,8,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1196.0,Low,0,4,1,8,2,missing,False,58,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
131.0,Low,0,5,1,1,1,True,True,27,False,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,missing
212.0,Low,0,3,2,1,1,True,False,20,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
2076.0,High,1,10,1,4,1,missing,False,9,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
396.0,Low,0,5,1,2,1,missing,False,21,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
2022.0,High,1,3,3,1,3,False,False,20,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1757.0,High,1,3,1,3,1,missing,False,8,False,False,False,False,1,0,True,True,False,True,True,False,False,True,False,True,True,False,missing
593.0,Low,0,1,3,1,1,missing,False,11,False,False,False,False,0,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1391.0,High,1,4,4,1,1,missing,False,3,False,False,False,False,1,0,True,True,False,False,False,False,False,True,True,False,True,False,True
675.0,Low,0,3,4,1,1,missing,False,13,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
3024.0,High,1,3,2,1,4,missing,False,63,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
61.0,Low,0,5,1,1,2,missing,False,6,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,False,True,True,True
640.0,Low,0,10,7,1,1,missing,False,28,False,False,False,False,0,0,True,True,False,False,False,False,False,True,True,False,True,False,True
1815.0,High,1,25,1,41,8,missing,False,306,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
882.0,Low,0,7,5,6,1,False,False,59,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1070.0,Low,0,6,1,2,1,missing,False,12,False,False,False,False,1,0,False,False,False,True,False,False,False,True,True,True,True,False,True
845.0,Low,0,1,1,1,1,missing,False,33,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
781.0,Low,0,8,3,10,1,False,False,22,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
92.0,Low,0,1,2,1,1,True,True,29,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2528.0,High,1,21,2,7,1,missing,False,30,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,False,False,True
1880.0,High,1,6,3,8,1,False,False,23,False,False,False,False,0,1,False,False,False,False,False,True,False,True,True,False,False,False,True
1375.0,High,1,2,3,1,1,missing,False,9,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
826.0,Low,0,15,1,1,1,False,False,12,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
701.0,Low,0,6,3,1,2,missing,False,3,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1679.0,High,1,21,8,41,1,True,False,117,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,missing
2651.0,High,1,6,3,1,6,missing,False,23,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
916.0,Low,0,7,1,1,1,missing,False,12,False,False,False,False,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True
2794.0,High,1,12,5,15,1,False,False,88,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1093.0,Low,0,22,1,6,1,missing,False,16,False,False,False,False,0,0,False,False,False,False,False,True,False,True,True,False,False,False,True
1124.0,Low,0,2,2,1,1,True,False,36,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
608.0,Low,0,5,2,6,2,True,False,18,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
1095.0,Low,0,11,1,13,1,False,False,39,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
818.0,Low,0,19,2,1,5,missing,False,19,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1358.0,High,1,9,1,3,1,missing,False,24,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
508.0,Low,0,2,1,1,1,missing,False,1,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
973.0,Low,0,6,1,1,1,missing,False,9,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,True,False,False,missing
1642.0,High,1,13,3,59,1,False,False,107,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
792.0,Low,0,3,2,4,3,False,False,16,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,False,False,missing
1704.0,High,1,3,1,2,8,missing,False,30,False,False,False,False,0,1,True,True,False,True,True,True,False,True,True,False,True,True,True
1525.0,High,1,14,5,14,1,missing,False,67,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1193.0,Low,0,12,1,5,2,missing,False,22,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1338.0,Low,0,1,2,1,1,missing,False,20,False,False,False,False,0,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1400.0,High,1,2,3,1,2,missing,False,20,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
719.0,Low,0,4,2,1,1,missing,False,7,False,False,False,False,1,0,True,True,False,True,True,False,False,False,True,True,False,False,True
2467.0,High,1,2,1,1,2,missing,False,19,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
388.0,Low,0,7,1,1,1,False,False,12,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
365.0,Low,0,3,4,1,2,True,True,26,False,False,False,False,0,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1480.0,High,1,4,2,1,1,missing,False,32,False,False,False,False,1,0,True,True,True,True,False,False,False,False,True,True,False,False,True
862.0,Low,0,6,1,4,1,missing,False,23,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
2665.0,High,1,5,1,10,1,missing,False,30,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1279.0,Low,0,4,2,2,1,missing,False,19,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2023.0,High,1,8,3,11,1,False,False,29,False,False,False,False,1,0,False,True,False,False,False,True,False,True,True,False,True,True,True
1034.0,Low,0,7,1,0,7,missing,False,69,False,False,False,False,1,0,False,True,False,False,True,False,False,False,False,False,False,False,missing
597.0,Low,0,3,1,0,1,missing,False,13,False,False,False,False,1,0,False,False,False,True,False,False,False,True,False,True,True,False,missing
1766.0,High,1,2,3,6,2,missing,False,18,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,False
1043.0,Low,0,11,2,9,1,missing,False,20,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1021.0,Low,0,11,1,2,1,missing,False,9,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1905.0,High,1,8,4,10,1,False,False,40,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
